temperature,topic,source,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,model_id
0.85,A chance meeting changes your entire daily routine.,anthropic,1.3793267057926775,"[0.26498647836538464, 1.0584019252232142, 1.1934446638280696, 1.3237508138020833, 2.3507486979166665, 2.086181640625, 1.1712820870535714, 1.5228430706521738, 1.3400553385416667, 1.4815723419189453]","[-81.9521484375, -79.9033203125, -46.29799938201904, -32.220947265625, -29.541015625, -21.017578125, -51.732666015625, -47.501953125, -32.045654296875, -19.729686737060547]","[-88.841796875, -109.53857421875, -72.55378198623657, -63.990966796875, -57.75, -54.396484375, -76.32958984375, -82.52734375, -52.146484375, -34.54541015625]",allenai/OLMo-2-1124-13B
0.85,You help a stranger and they never say thanks.,anthropic,0.8343929935081297,"[0.1087002224392361, 1.0938886559527854, 0.7708458533653846, 1.3612171519886365, 0.4448869493272569, 0.6003011067708334, 1.148177252875434, 0.7011486551036006, 1.28037109375]","[-39.0189208984375, -70.48313903808594, -50.4931640625, -61.11669921875, -47.172088623046875, -44.38330078125, -19.784774780273438, -37.58985900878906, -46.882080078125]","[-40.97552490234375, -95.642578125, -70.53515625, -91.0634765625, -55.1800537109375, -58.79052734375, -40.45196533203125, -53.716278076171875, -72.489501953125]",allenai/OLMo-2-1124-13B
0.85,Lost phone reveals someone’s hidden double life.,anthropic,0.933875364359508,"[0.0005098978678385416, 0.6716023106728831, 0.7369078181006692, 1.3342085338774181, 0.9735514322916666, 1.091723918914795, 1.0419429779052733, 1.2301025390625, 1.185395966876637, 1.0728082480253998]","[-63.80305099487305, -72.9317626953125, -63.02443242073059, -45.72136688232422, -62.60888671875, -41.92060089111328, -36.945045471191406, -43.51416015625, -43.87207007408142, -48.8134560585022]","[-63.81528854370117, -93.75143432617188, -79.23640441894531, -73.73974609375, -91.8154296875, -59.38818359375, -57.783905029296875, -68.1162109375, -69.95078134536743, -77.77927875518799]",allenai/OLMo-2-1124-13B
0.85,You see someone you know pretending not to notice.,anthropic,1.6316926718114744,"[-0.133203125, 0.8715955946180556, 1.3459041819852942, 0.6427040100097656, 0.9553106398809523, 0.7186686197916666, 2.090887216421274, 1.3764204545454546, 1.93359375, 7.76953125, 1.1238719019396552, 0.8850275675455729]","[-86.24609375, -44.92083740234375, -43.22509765625, -63.771270751953125, -46.7177734375, -31.03515625, -21.539474487304688, -30.1484375, -4.1171875, -0.91796875, -75.1973876953125, -56.66290283203125]","[-83.58203125, -60.60955810546875, -66.10546875, -79.1961669921875, -66.779296875, -39.6591796875, -48.72100830078125, -45.2890625, -7.984375, -8.6875, -107.7896728515625, -77.903564453125]",allenai/OLMo-2-1124-13B
0.85,Childhood home is up for sale again.,anthropic,0.7716918024679955,"[0.12200662364130435, 0.4867279052734375, 0.32892239888509117, 1.275399398803711, 0.4929082961309524, 1.3513822555541992, 0.9406856413810484, 0.5890155898200141, 1.1318708147321428, 0.9979991004580543]","[-73.39404296875, -39.0767822265625, -68.47327041625977, -42.95333290100098, -50.17431640625, -47.6663703918457, -64.58349609375, -55.073286056518555, -36.43115234375, -32.50333786010742]","[-76.2001953125, -48.81134033203125, -78.3409423828125, -74.83831787109375, -60.525390625, -74.69401550292969, -93.7447509765625, -76.27784729003906, -60.200439453125, -53.46131896972656]",allenai/OLMo-2-1124-13B
0.9,Old friend calls after twenty years of silence.,anthropic,1.4171259941070002,"[-0.205859375, 1.056013924734933, 4.08984375, 2.26239013671875, 3.2853190104166665, 1.005035400390625, 0.7704503676470589, 0.26801917666480657, 1.0075789741847827, 0.6366729736328125, 0.9536099820523649, 1.320901870727539, 1.0498046875, 2.8489583333333335, 2.191162109375, 0.13411458333333334]","[-41.283203125, -14.501998901367188, -2.5078125, -14.122314453125, -15.8583984375, -15.303955078125, -35.8095703125, -48.80458068847656, -78.3359375, -13.4886474609375, -66.68878173828125, -18.964935302734375, -7.0703125, -13.640625, -29.474609375, -20.7890625]","[-38.1953125, -29.28619384765625, -10.6875, -23.171875, -35.5703125, -23.34423828125, -48.9072265625, -54.4329833984375, -101.51025390625, -18.58203125, -101.97235107421875, -40.099365234375, -15.46875, -22.1875, -47.00390625, -21.59375]",allenai/OLMo-2-1124-13B
0.9,You find someone’s wallet and recognize the photo inside.,anthropic,0.7166948053942416,"[0.19971160888671874, 0.21678873697916667, 0.7230453491210938, 0.7738304138183594, 1.17294921875, 0.41396155724158656, 1.2188387784090908, 1.0144327799479167]","[-51.0379638671875, -55.874267578125, -49.238807678222656, -38.002777099609375, -12.31640625, -63.02777099609375, -29.4287109375, -53.83367919921875]","[-55.032196044921875, -62.3779296875, -67.31494140625, -56.57470703125, -24.0458984375, -73.790771484375, -56.2431640625, -84.26666259765625]",allenai/OLMo-2-1124-13B
0.9,Neighbor asks you to keep a strange secret.,anthropic,0.6948238796755589,"[0.06770833333333333, 0.7053786057692307, -0.0028355916341145835, 0.47729577124118805, 0.8228169102822581, 0.95205078125, -0.0234375, 1.8017374674479167, -0.11453683035714286, 1.6106356107271635, 0.39590087890625, 1.645172119140625]","[-8.7734375, -32.650390625, -64.57891845703125, -61.22430193424225, -65.54150390625, -16.1982421875, -0.58203125, -10.505859375, -62.1162109375, -18.904998779296875, -59.84033203125, -36.11224365234375]","[-8.9765625, -41.8203125, -64.5108642578125, -80.31613278388977, -91.048828125, -25.71875, -0.55859375, -32.126708984375, -60.5126953125, -39.84326171875, -69.73785400390625, -65.725341796875]",allenai/OLMo-2-1124-13B
0.9,You overhear a conversation not meant for you.,anthropic,0.729126464898596,"[-0.25850637335526316, 0.0430908203125, 1.7607281024639423, 1.0160466974431819, 0.8500325520833333, 0.6503159018123851, 1.0421775535300926]","[-58.666015625, -73.9151611328125, -33.21351623535156, -84.4716796875, -18.61669921875, -138.12574768066406, -67.9530029296875]","[-53.75439453125, -75.07861328125, -56.10298156738281, -118.001220703125, -31.3671875, -182.34722900390625, -96.091796875]",allenai/OLMo-2-1124-13B
0.9,Unexpected letter arrives with no return address or name.,anthropic,0.8113009705521714,"[-0.17252604166666666, 0.8423210592830882, 0.18191310337611608, 0.5351806640625, 1.1788853236607142, 1.9783063616071428, 0.9399812117866848, 1.407781982421875, 0.5386186079545454, 0.6825474330357143]","[-53.28125, -26.0584716796875, -68.53997802734375, -44.16943359375, -41.287841796875, -24.0283203125, -30.7596435546875, -14.4024658203125, -80.0947265625, -29.9169921875]","[-49.658203125, -40.3779296875, -73.633544921875, -54.873046875, -66.04443359375, -51.724609375, -52.37921142578125, -28.48028564453125, -97.869140625, -39.47265625]",allenai/OLMo-2-1124-13B
0.9,A chance meeting changes your entire daily routine.,anthropic,1.1500151988928262,"[-0.26737253289473684, 0.5844745635986328, 2.0454559326171875, 0.8548719618055556, 1.555826187133789, 1.397137517514436, 0.9210826516151428, 1.9858940972222223, 0.5449273245675224, 1.9848854758522727, 1.0429840087890625]","[-60.866455078125, -66.84722900390625, -46.01924133300781, -31.2978515625, -14.751800537109375, -50.694419860839844, -55.746453046798706, -16.298828125, -41.86419677734375, -20.404541015625, -30.543701171875]","[-55.786376953125, -85.5504150390625, -80.7919921875, -46.685546875, -39.64501953125, -82.82858276367188, -74.16810607910156, -34.171875, -57.122161865234375, -42.23828125, -47.2314453125]",allenai/OLMo-2-1124-13B
0.9,You help a stranger and they never say thanks.,anthropic,0.7212578105585309,"[-0.06656901041666667, 1.053601582845052, 0.37177734375, 0.8979887962341309, 1.143332088694853, 0.85626220703125, 0.8348391771316528, 1.275938554243608, 0.5301171875, 0.31529017857142855]","[-41.11334228515625, -73.13739013671875, -64.32666015625, -23.612876892089844, -15.0770263671875, -25.90771484375, -36.397032260894775, -44.960906982421875, -58.6962890625, -23.583984375]","[-39.91510009765625, -98.423828125, -73.62109375, -37.98069763183594, -34.513671875, -39.60791015625, -53.09381580352783, -73.03155517578125, -71.94921875, -27.998046875]",allenai/OLMo-2-1124-13B
0.9,Lost phone reveals someone’s hidden double life.,anthropic,0.8671989172223435,"[0.003907623291015625, 0.34144176136363635, 0.7761027018229166, 1.4101456351902173, 1.7212198318973664, 0.6440106497870551, 1.3268936157226563, 0.7138695187038846]","[-130.69661712646484, -149.95849609375, -80.71044921875, -74.018798828125, -58.74948501586914, -57.836130142211914, -94.80500793457031, -77.74191284179688]","[-130.89199829101562, -168.73779296875, -101.66522216796875, -106.4521484375, -112.1072998046875, -69.4283218383789, -134.61181640625, -103.44121551513672]",allenai/OLMo-2-1124-13B
0.9,You see someone you know pretending not to notice.,anthropic,0.7795756840399259,"[-0.0438720703125, 1.005217052641369, 0.24060653315650093, 0.5767092704772949, 1.1021471477690197, 0.7090346018473307, 1.227630615234375, 0.8040734652815194, 1.3946345402644231]","[-53.9461669921875, -45.74981689453125, -60.21630811691284, -65.53686332702637, -37.733022689819336, -60.80137825012207, -52.95123291015625, -61.79386901855469, -15.9312744140625]","[-53.0687255859375, -66.859375, -68.87814331054688, -81.68472290039062, -60.87811279296875, -79.9453125, -79.9591064453125, -85.11199951171875, -34.0615234375]",allenai/OLMo-2-1124-13B
0.9,Childhood home is up for sale again.,anthropic,0.6536707154476281,"[-0.032190958658854164, 0.5934553146362305, 0.5030552455357142, 0.4259503682454427, 0.578233642578125, 0.4315735953194754, 1.2550215287642046, 0.7796583448137556, 0.6415252685546875, 1.3604248046875]","[-82.670166015625, -50.18192481994629, -74.82827758789062, -69.39683532714844, -54.004364013671875, -43.79758071899414, -38.0555419921875, -58.48042869567871, -22.96533203125, -14.963623046875]","[-81.8975830078125, -64.42485237121582, -92.43521118164062, -82.17534637451172, -68.460205078125, -52.860626220703125, -65.666015625, -85.76847076416016, -33.229736328125, -28.56787109375]",allenai/OLMo-2-1124-13B
0.95,Old friend calls after twenty years of silence.,anthropic,1.1109617661719713,"[-0.0615234375, 3.9140625, 0.7700263129340278, 0.40338025774274555, 0.9460100446428571, 0.874687970694849, 1.2024561564127605, 0.8385943244485294]","[-46.4853515625, -2.859375, -46.5057373046875, -33.9422607421875, -28.01171875, -133.31671905517578, -55.70738220214844, -45.098388671875]","[-45.439453125, -10.6875, -60.3662109375, -45.236907958984375, -41.255859375, -184.92330932617188, -91.78106689453125, -59.3544921875]",allenai/OLMo-2-1124-13B
0.95,You find someone’s wallet and recognize the photo inside.,anthropic,0.6426967650167661,"[0.11985969543457031, 0.3494134200246711, 0.7352241847826086, 0.255096435546875, 0.7366614090768915, 0.7060699462890625, 0.9717881944444444, 0.8400344848632812, 1.01739501953125, 0.6954248601740057]","[-62.91749572753906, -20.27838134765625, -34.802734375, -41.4552001953125, -32.41426086425781, -34.0245361328125, -15.89453125, -37.959747314453125, -37.23980712890625, -27.777313232421875]","[-65.31468963623047, -26.917236328125, -51.712890625, -46.55712890625, -46.41082763671875, -45.3216552734375, -24.640625, -58.120574951171875, -56.5703125, -43.07666015625]",allenai/OLMo-2-1124-13B
0.95,Neighbor asks you to keep a strange secret.,anthropic,1.3625335561384162,"[0.06770833333333333, 0.7053786057692307, 0.2978293678977273, 0.4252612072488536, 1.5404052734375, 0.4844563802083333, 7.939453125, 0.4146053916529605, 1.712677001953125, 1.2021672175480769, 0.6053944463315217, 0.9550663232803345]","[-8.7734375, -32.650390625, -31.70928955078125, -47.14019584655762, -24.27001953125, -36.19775390625, -0.373046875, -81.3883056640625, -4.4696044921875, -29.609375, -69.742431640625, -48.074944496154785]","[-8.9765625, -41.8203125, -38.26153564453125, -56.92120361328125, -42.7548828125, -44.91796875, -8.3125, -97.143310546875, -11.3203125, -45.237548828125, -83.66650390625, -70.99653625488281]",allenai/OLMo-2-1124-13B
0.95,You overhear a conversation not meant for you.,anthropic,1.0982808498546206,"[-0.10888490222749256, 0.9285162062872023, 1.7846235795454546, 1.57161865234375, 1.9410400390625, 0.869580078125, 1.74306640625, 0.9543294270833333, 0.6122159090909091, 0.7538017859825721, 1.0311821668575971]","[-56.16364288330078, -45.95916748046875, -41.208984375, -51.734619140625, -21.5830078125, -23.52294921875, -14.1123046875, -57.0830078125, -54.0244140625, -27.429519653320312, -88.90893363952637]","[-53.87705993652344, -65.4580078125, -60.83984375, -83.1669921875, -52.6396484375, -32.21875, -31.54296875, -85.712890625, -67.4931640625, -37.22894287109375, -129.12503814697266]",allenai/OLMo-2-1124-13B
0.95,Unexpected letter arrives with no return address or name.,anthropic,0.9704933563079265,"[-0.287018929209028, 0.8095559512867647, 0.3367848205566406, 1.7032247543334962, 2.2547863324483237, 1.2981084783871968, 1.2958318536931819, 0.35267358896683676]","[-55.60162305831909, -26.615478515625, -99.94011688232422, -29.904610633850098, -18.55810570716858, -13.096984148025513, -26.510498046875, -122.52462768554688]","[-49.574225544929504, -40.3779296875, -116.77935791015625, -72.4852294921875, -52.37990069389343, -28.674285888671875, -40.7646484375, -139.80563354492188]",allenai/OLMo-2-1124-13B
0.95,A chance meeting changes your entire daily routine.,anthropic,1.0135973306627373,"[0.01344519853591919, 0.779986572265625, 1.042279052734375, 0.8467276436941964, 1.7960747612847223, 0.9871317545572916, 0.8971743376358695, 1.7661063454367898, 1.280810661315918, 0.7262369791666666]","[-61.17243957519531, -67.293701171875, -28.91888427734375, -49.9227294921875, -25.064697265625, -45.055419921875, -49.632568359375, -35.38163375854492, -66.61987781524658, -59.439453125]","[-61.60268592834473, -82.8934326171875, -49.76446533203125, -73.631103515625, -57.39404296875, -68.74658203125, -70.267578125, -54.80880355834961, -98.64014434814453, -72.51171875]",allenai/OLMo-2-1124-13B
0.95,You help a stranger and they never say thanks.,anthropic,0.8710489235341593,"[-0.06656901041666667, 1.5852211400082237, 1.0213035300925926, 0.5192764945652174, 1.4935302734375, 1.2631317285391002, 0.8250001760629507, 0.6894396613625919, 0.5091063181559244]","[-41.11334228515625, -62.96868896484375, -62.3505859375, -41.353515625, -28.3043212890625, -48.00152587890625, -47.62982940673828, -25.429733276367188, -22.280372619628906]","[-39.91510009765625, -93.087890625, -89.92578125, -53.296875, -50.707275390625, -80.84295082092285, -69.079833984375, -37.15020751953125, -28.3896484375]",allenai/OLMo-2-1124-13B
0.95,Lost phone reveals someone’s hidden double life.,anthropic,0.8370407584967035,"[0.09490966796875, 0.44968741280691965, 0.28099607384723163, 1.1104968643188478, 1.2365159254807692, 0.8069229125976562, 0.9680553674697876, 1.7487418434836648]","[-62.78596115112305, -160.4825439453125, -109.74913787841797, -56.33321666717529, -34.5546875, -32.9405517578125, -48.332236528396606, -33.561492919921875]","[-64.68415451049805, -185.6650390625, -122.67495727539062, -84.09563827514648, -50.62939453125, -45.851318359375, -77.37389755249023, -72.0338134765625]",allenai/OLMo-2-1124-13B
0.95,You see someone you know pretending not to notice.,anthropic,0.9419703930189589,"[-0.3611125946044922, 0.6651260375976562, 0.6160093035016742, 1.0010599596747036, 1.3154497880202074, 1.7172892252604166, 1.6003926595052083, 0.9205496651785714, 1.0029694930366848]","[-56.880218505859375, -60.452117919921875, -26.638687133789062, -58.45473861694336, -40.76961326599121, -23.10687255859375, -56.214111328125, -43.63427734375, -37.78399658203125]","[-51.1024169921875, -73.754638671875, -35.2628173828125, -87.48547744750977, -57.870460510253906, -48.8662109375, -94.62353515625, -62.9658203125, -60.852294921875]",allenai/OLMo-2-1124-13B
0.95,Childhood home is up for sale again.,anthropic,0.8340030487852929,"[0.053488026494565216, 0.28605850883152173, 0.6854026100852273, 0.9959716796875, 1.22393798828125, 0.7454244136810303, 1.4348468780517578, 1.2276188243519177, 0.823010896381579, 0.864270662006579]","[-63.714111328125, -45.2578125, -64.255615234375, -44.546875, -42.3056640625, -48.535359382629395, -31.845443725585938, -52.51075744628906, -25.4755859375, -33.37451171875]","[-64.9443359375, -51.837158203125, -79.33447265625, -70.442138671875, -61.888671875, -63.44384765625, -49.06360626220703, -79.51837158203125, -41.11279296875, -49.795654296875]",allenai/OLMo-2-1124-13B
