topic,model,history,story,sentence,sequentiality,story_type
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,4,10,11,0.2578125,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,6,10,11,0.7806884765625,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,6,10,11,0.64033203125,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,8,10,11,1.021728515625,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,8,10,11,0.690625,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,2,10,11,0.8719970703125,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,2,10,11,0.8435546875,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,4,10,11,-0.1673095703125,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,4,10,11,-0.324853515625,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,6,10,11,0.317431640625,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,6,10,11,0.36708984375,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,8,10,11,0.83828125,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,8,10,11,0.795751953125,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,2,10,11,1.1121337890625,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,2,10,11,1.05712890625,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,4,10,11,1.2199951171875,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,4,10,11,1.23203125,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,6,10,11,1.218701171875,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,6,10,11,0.942578125,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,8,10,11,1.13515625,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,8,10,11,0.91396484375,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,2,10,12,0.6853470802307129,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,2,10,12,0.41130638122558594,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,4,10,12,1.3182954788208008,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,4,10,12,1.0617585182189941,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,6,10,12,1.3695616722106934,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,6,10,12,1.1329586505889893,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,8,10,12,1.3276820182800293,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,8,10,12,1.079632043838501,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,2,10,12,0.49452311197916665,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,2,10,12,0.45972798665364584,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,4,10,12,0.7780965169270834,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,4,10,12,0.8040069580078125,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,6,10,12,0.8674153645833333,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,6,10,12,0.8782053629557292,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,8,10,12,0.8033732096354167,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,8,10,12,0.7762054443359375,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,2,10,12,0.5515565872192383,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,2,10,12,0.5596303939819336,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,4,10,12,1.1133508682250977,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,4,10,12,1.1486306190490723,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,6,10,12,1.2152290344238281,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,6,10,12,1.2351751327514648,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,8,10,12,1.221059799194336,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,8,10,12,1.200265884399414,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,2,10,12,0.5281124114990234,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,2,10,12,0.22360992431640625,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,4,10,12,0.9551963806152344,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,4,10,12,0.656829833984375,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,6,10,12,1.0712928771972656,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,6,10,12,0.888702392578125,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,8,10,12,1.0880565643310547,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,8,10,12,0.7468032836914062,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,2,10,12,0.5785074234008789,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,2,10,12,0.3973503112792969,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,4,10,12,0.8528790473937988,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,4,10,12,0.8001477718353271,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,6,10,12,0.6681764125823975,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,6,10,12,0.6754302978515625,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,8,10,12,0.8267401456832886,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,8,10,12,0.7522182464599609,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,2,10,13,1.8671875,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,2,10,13,1.533203125,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,4,10,13,2.5289713541666665,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,4,10,13,2.0901692708333335,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,6,10,13,2.6141493055555554,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,6,10,13,2.0757378472222223,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,8,10,13,2.780056423611111,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,8,10,13,2.2074652777777777,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,2,10,13,1.87109375,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,2,10,13,1.8704427083333333,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,4,10,13,2.2161458333333335,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,4,10,13,2.2813585069444446,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,6,10,13,2.3821614583333335,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,6,10,13,2.3090277777777777,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,8,10,13,2.4500868055555554,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,8,10,13,2.3794487847222223,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,2,10,13,1.7404513888888888,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,2,10,13,1.4715711805555556,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,4,10,13,2.0618489583333335,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,4,10,13,1.9353298611111112,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,6,10,13,2.2034505208333335,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,6,10,13,1.9263237847222223,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,8,10,13,2.2071397569444446,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,8,10,13,1.9977213541666667,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,2,10,13,2.4500868055555554,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,2,10,13,1.6790364583333333,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,4,10,13,3.0399305555555554,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,4,10,13,2.4143880208333335,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,6,10,13,3.0372178819444446,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,6,10,13,2.367947048611111,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,8,10,13,3.0393880208333335,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,8,10,13,2.469997829861111,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,2,10,13,2.7982855902777777,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,2,10,13,1.8849826388888888,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,4,10,13,3.2900390625,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,4,10,13,2.7054036458333335,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,6,10,13,3.3682725694444446,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,6,10,13,2.6791449652777777,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,8,10,13,3.2305772569444446,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,8,10,13,2.5205078125,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,2,10,14,2.4885904947916666,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,2,10,14,2.1548095703125,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,4,10,14,2.5431803385416667,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,4,10,14,2.2727620442708334,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,6,10,14,2.565901692708333,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,6,10,14,2.2818115234375,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,8,10,14,2.5935872395833335,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,8,10,14,2.2760009765625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,2,10,14,1.7195963541666666,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,2,10,14,1.6004557291666666,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,4,10,14,1.8089518229166666,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,4,10,14,1.7194986979166667,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,6,10,14,1.9119140625,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,6,10,14,1.81865234375,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,8,10,14,1.8743489583333333,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,8,10,14,1.7959309895833333,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,2,10,14,2.15859375,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,2,10,14,1.896240234375,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,4,10,14,2.26396484375,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,4,10,14,1.997802734375,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,6,10,14,2.345930989583333,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,6,10,14,2.1238118489583333,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,8,10,14,2.4447265625,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,8,10,14,2.101057942708333,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,2,10,14,2.222526041666667,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,2,10,14,2.0453450520833334,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,4,10,14,2.192643229166667,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,4,10,14,2.0493815104166666,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,6,10,14,2.2757975260416665,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,6,10,14,1.98193359375,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,8,10,14,2.2351888020833335,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,8,10,14,2.0130208333333335,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,2,10,14,3.260758463541667,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,2,10,14,2.861710611979167,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,4,10,14,3.389388020833333,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,4,10,14,3.0863688151041666,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,6,10,14,3.4025390625,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,6,10,14,3.024422200520833,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,8,10,14,3.402115885416667,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,8,10,14,3.0438557942708333,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,2,10,15,-0.20470252403846154,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,2,10,15,-0.3268855168269231,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,4,10,15,0.14599609375,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,4,10,15,0.019089918870192308,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,6,10,15,0.008713942307692308,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,6,10,15,-0.04850416917067308,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,8,10,15,0.13957331730769232,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,8,10,15,-0.1207744891826923,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,2,10,15,0.3704427083333333,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,2,10,15,0.3331298828125,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,4,10,15,0.7176920572916666,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,4,10,15,0.5712890625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,6,10,15,0.6005859375,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,6,10,15,0.4892578125,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,8,10,15,0.4031575520833333,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,8,10,15,0.33935546875,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,2,10,15,0.10770357572115384,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,2,10,15,0.006760817307692308,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,4,10,15,0.8435809795673077,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,4,10,15,0.3755634014423077,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,6,10,15,0.73291015625,naive
