"topic","model","history","story","sentence","sequentiality","knowledge","topicNumber"
"A short story about two coworkers playing with post-it notes","Qwen/Qwen2.5-7B-Instruct",8,9,6,0.744977678571429,"naive",21
"A short story about two coworkers creating a mural of themselves","Qwen/Qwen2.5-7B-Instruct",8,9,6,0.612723214285714,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","SakanaAI/TinySwallow-1.5B-Instruct",2,9,7,0.0835489126352163,"naive",21
"A short story about two coworkers creating a mural of themselves","SakanaAI/TinySwallow-1.5B-Instruct",2,9,7,0.205743642953726,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","SakanaAI/TinySwallow-1.5B-Instruct",4,9,7,0.558451139009916,"naive",21
"A short story about two coworkers creating a mural of themselves","SakanaAI/TinySwallow-1.5B-Instruct",4,9,7,0.783516517052284,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","SakanaAI/TinySwallow-1.5B-Instruct",6,9,7,0.54547119140625,"naive",21
"A short story about two coworkers creating a mural of themselves","SakanaAI/TinySwallow-1.5B-Instruct",6,9,7,0.638858501727764,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","SakanaAI/TinySwallow-1.5B-Instruct",8,9,7,0.804587144118089,"naive",21
"A short story about two coworkers creating a mural of themselves","SakanaAI/TinySwallow-1.5B-Instruct",8,9,7,0.997093787560096,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","openai-community/gpt2-xl",2,9,7,0.607619945819561,"naive",21
"A short story about two coworkers creating a mural of themselves","openai-community/gpt2-xl",2,9,7,0.630754617544321,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","openai-community/gpt2-xl",4,9,7,0.922850535466121,"naive",21
"A short story about two coworkers creating a mural of themselves","openai-community/gpt2-xl",4,9,7,1.01476845374474,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","openai-community/gpt2-xl",6,9,7,0.864352739774264,"naive",21
"A short story about two coworkers creating a mural of themselves","openai-community/gpt2-xl",6,9,7,0.988086407001202,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","openai-community/gpt2-xl",8,9,7,1.00017298184908,"naive",21
"A short story about two coworkers creating a mural of themselves","openai-community/gpt2-xl",8,9,7,1.09419543926532,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","allenai/OLMo-2-1124-13B",2,9,7,0.678187443659856,"naive",21
"A short story about two coworkers creating a mural of themselves","allenai/OLMo-2-1124-13B",2,9,7,0.792945274939904,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","allenai/OLMo-2-1124-13B",4,9,7,1.18563138521635,"naive",21
"A short story about two coworkers creating a mural of themselves","allenai/OLMo-2-1124-13B",4,9,7,1.37015621478741,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","allenai/OLMo-2-1124-13B",6,9,7,1.09219536414513,"naive",21
"A short story about two coworkers creating a mural of themselves","allenai/OLMo-2-1124-13B",6,9,7,1.22350340623122,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","allenai/OLMo-2-1124-13B",8,9,7,1.15919670691857,"naive",21
"A short story about two coworkers creating a mural of themselves","allenai/OLMo-2-1124-13B",8,9,7,1.3516541994535,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","meta-llama/Llama-3.1-8B-Instruct",2,9,7,0.78587399996244,"naive",21
"A short story about two coworkers creating a mural of themselves","meta-llama/Llama-3.1-8B-Instruct",2,9,7,0.869412935697115,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","meta-llama/Llama-3.1-8B-Instruct",4,9,7,1.20327465350811,"naive",21
"A short story about two coworkers creating a mural of themselves","meta-llama/Llama-3.1-8B-Instruct",4,9,7,1.37700653076172,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","meta-llama/Llama-3.1-8B-Instruct",6,9,7,0.819391690767728,"naive",21
"A short story about two coworkers creating a mural of themselves","meta-llama/Llama-3.1-8B-Instruct",6,9,7,0.829668485201322,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","meta-llama/Llama-3.1-8B-Instruct",8,9,7,1.13253490741436,"naive",21
"A short story about two coworkers creating a mural of themselves","meta-llama/Llama-3.1-8B-Instruct",8,9,7,1.24834383451022,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","Qwen/Qwen2.5-7B-Instruct",2,9,7,0.667434545663687,"naive",21
"A short story about two coworkers creating a mural of themselves","Qwen/Qwen2.5-7B-Instruct",2,9,7,0.691156900846041,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","Qwen/Qwen2.5-7B-Instruct",4,9,7,1.27948834345891,"naive",21
"A short story about two coworkers creating a mural of themselves","Qwen/Qwen2.5-7B-Instruct",4,9,7,1.43098134260911,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","Qwen/Qwen2.5-7B-Instruct",6,9,7,1.2793670801016,"naive",21
"A short story about two coworkers creating a mural of themselves","Qwen/Qwen2.5-7B-Instruct",6,9,7,1.45756596785325,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","Qwen/Qwen2.5-7B-Instruct",8,9,7,1.32543705059932,"naive",21
"A short story about two coworkers creating a mural of themselves","Qwen/Qwen2.5-7B-Instruct",8,9,7,1.51184434157151,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","SakanaAI/TinySwallow-1.5B-Instruct",2,9,8,1.27416229248047,"naive",21
"A short story about two coworkers creating a mural of themselves","SakanaAI/TinySwallow-1.5B-Instruct",2,9,8,1.20448303222656,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","SakanaAI/TinySwallow-1.5B-Instruct",4,9,8,1.44001770019531,"naive",21
"A short story about two coworkers creating a mural of themselves","SakanaAI/TinySwallow-1.5B-Instruct",4,9,8,1.42626190185547,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","SakanaAI/TinySwallow-1.5B-Instruct",6,9,8,1.12077331542969,"naive",21
"A short story about two coworkers creating a mural of themselves","SakanaAI/TinySwallow-1.5B-Instruct",6,9,8,1.15562438964844,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","SakanaAI/TinySwallow-1.5B-Instruct",8,9,8,1.33706665039062,"naive",21
"A short story about two coworkers creating a mural of themselves","SakanaAI/TinySwallow-1.5B-Instruct",8,9,8,1.32692718505859,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","openai-community/gpt2-xl",2,9,8,1.19650268554688,"naive",21
"A short story about two coworkers creating a mural of themselves","openai-community/gpt2-xl",2,9,8,1.18548583984375,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","openai-community/gpt2-xl",4,9,8,1.3310546875,"naive",21
"A short story about two coworkers creating a mural of themselves","openai-community/gpt2-xl",4,9,8,1.28900146484375,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","openai-community/gpt2-xl",6,9,8,1.39816284179688,"naive",21
"A short story about two coworkers creating a mural of themselves","openai-community/gpt2-xl",6,9,8,1.34461975097656,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","openai-community/gpt2-xl",8,9,8,1.36573791503906,"naive",21
"A short story about two coworkers creating a mural of themselves","openai-community/gpt2-xl",8,9,8,1.32533264160156,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","allenai/OLMo-2-1124-13B",2,9,8,1.1229248046875,"naive",21
"A short story about two coworkers creating a mural of themselves","allenai/OLMo-2-1124-13B",2,9,8,1.07635498046875,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","allenai/OLMo-2-1124-13B",4,9,8,1.51679229736328,"naive",21
"A short story about two coworkers creating a mural of themselves","allenai/OLMo-2-1124-13B",4,9,8,1.56076812744141,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","allenai/OLMo-2-1124-13B",6,9,8,1.40474700927734,"naive",21
"A short story about two coworkers creating a mural of themselves","allenai/OLMo-2-1124-13B",6,9,8,1.42214202880859,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","allenai/OLMo-2-1124-13B",8,9,8,1.30023193359375,"naive",21
"A short story about two coworkers creating a mural of themselves","allenai/OLMo-2-1124-13B",8,9,8,1.32395172119141,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","meta-llama/Llama-3.1-8B-Instruct",2,9,8,1.1588249206543,"naive",21
"A short story about two coworkers creating a mural of themselves","meta-llama/Llama-3.1-8B-Instruct",2,9,8,1.59150886535645,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","meta-llama/Llama-3.1-8B-Instruct",4,9,8,1.22889804840088,"naive",21
"A short story about two coworkers creating a mural of themselves","meta-llama/Llama-3.1-8B-Instruct",4,9,8,1.49953365325928,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","meta-llama/Llama-3.1-8B-Instruct",6,9,8,1.03905391693115,"naive",21
"A short story about two coworkers creating a mural of themselves","meta-llama/Llama-3.1-8B-Instruct",6,9,8,1.29646682739258,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","meta-llama/Llama-3.1-8B-Instruct",8,9,8,1.14360332489014,"naive",21
"A short story about two coworkers creating a mural of themselves","meta-llama/Llama-3.1-8B-Instruct",8,9,8,1.47909641265869,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","Qwen/Qwen2.5-7B-Instruct",2,9,8,1.45272827148438,"naive",21
"A short story about two coworkers creating a mural of themselves","Qwen/Qwen2.5-7B-Instruct",2,9,8,1.26823425292969,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","Qwen/Qwen2.5-7B-Instruct",4,9,8,1.77983093261719,"naive",21
"A short story about two coworkers creating a mural of themselves","Qwen/Qwen2.5-7B-Instruct",4,9,8,1.68311309814453,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","Qwen/Qwen2.5-7B-Instruct",6,9,8,1.4582633972168,"naive",21
"A short story about two coworkers creating a mural of themselves","Qwen/Qwen2.5-7B-Instruct",6,9,8,1.50949096679688,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","Qwen/Qwen2.5-7B-Instruct",8,9,8,1.71408843994141,"naive",21
"A short story about two coworkers creating a mural of themselves","Qwen/Qwen2.5-7B-Instruct",8,9,8,1.6715087890625,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","SakanaAI/TinySwallow-1.5B-Instruct",2,9,9,1.37934027777778,"naive",21
"A short story about two coworkers creating a mural of themselves","SakanaAI/TinySwallow-1.5B-Instruct",2,9,9,1.14388020833333,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","SakanaAI/TinySwallow-1.5B-Instruct",4,9,9,1.2998046875,"naive",21
"A short story about two coworkers creating a mural of themselves","SakanaAI/TinySwallow-1.5B-Instruct",4,9,9,0.810004340277778,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","SakanaAI/TinySwallow-1.5B-Instruct",6,9,9,1.20475260416667,"naive",21
"A short story about two coworkers creating a mural of themselves","SakanaAI/TinySwallow-1.5B-Instruct",6,9,9,0.936848958333333,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","SakanaAI/TinySwallow-1.5B-Instruct",8,9,9,1.28521050347222,"naive",21
"A short story about two coworkers creating a mural of themselves","SakanaAI/TinySwallow-1.5B-Instruct",8,9,9,0.924099392361111,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","openai-community/gpt2-xl",2,9,9,0.302197265625,"naive",21
"A short story about two coworkers creating a mural of themselves","openai-community/gpt2-xl",2,9,9,0.4786376953125,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","openai-community/gpt2-xl",4,9,9,0.428564453125,"naive",21
"A short story about two coworkers creating a mural of themselves","openai-community/gpt2-xl",4,9,9,0.6038818359375,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","openai-community/gpt2-xl",6,9,9,0.417333984375,"naive",21
"A short story about two coworkers creating a mural of themselves","openai-community/gpt2-xl",6,9,9,0.6323486328125,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","openai-community/gpt2-xl",8,9,9,0.4901611328125,"naive",21
"A short story about two coworkers creating a mural of themselves","openai-community/gpt2-xl",8,9,9,0.6746826171875,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","allenai/OLMo-2-1124-13B",2,9,9,0.656873914930556,"naive",21
"A short story about two coworkers creating a mural of themselves","allenai/OLMo-2-1124-13B",2,9,9,1.08070203993056,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","allenai/OLMo-2-1124-13B",4,9,9,0.469916449652778,"naive",21
"A short story about two coworkers creating a mural of themselves","allenai/OLMo-2-1124-13B",4,9,9,0.947618272569444,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","allenai/OLMo-2-1124-13B",6,9,9,0.520182291666667,"naive",21
"A short story about two coworkers creating a mural of themselves","allenai/OLMo-2-1124-13B",6,9,9,0.836846245659722,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","allenai/OLMo-2-1124-13B",8,9,9,0.698933919270833,"naive",21
"A short story about two coworkers creating a mural of themselves","allenai/OLMo-2-1124-13B",8,9,9,1.20928276909722,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","meta-llama/Llama-3.1-8B-Instruct",2,9,9,1.23524305555556,"naive",21
"A short story about two coworkers creating a mural of themselves","meta-llama/Llama-3.1-8B-Instruct",2,9,9,0.865071614583333,"clairvoyant",20
"A short story about two coworkers playing with post-it notes","meta-llama/Llama-3.1-8B-Instruct",4,9,9,1.44986979166667,"naive",21
"A short story about two coworkers creating a mural of themselves","meta-llama/Llama-3.1-8B-Instruct",4,9,9,0.998806423611111,"clairvoyant",20
