topic,model,history,story,sentence,total_sequentiality,contextual_sequentiality,topic_sequentiality
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,4,7,17,0.980712890625,-13.1259765625,-18.63592529296875
A short story about a man lost in a strange village,meta-llama/Llama-3.1-8B-Instruct,6,7,17,1.0811767578125,-10.107421875,-29.712890625
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,6,7,17,1.03662109375,-24.7578125,-44.55078125
A short story about a man lost in a strange village,meta-llama/Llama-3.1-8B-Instruct,8,7,17,0.9603271484375,-28.3428955078125,-41.87567138671875
A short story about a man trapped in a strange village,meta-llama/Llama-3.1-8B-Instruct,8,7,17,0.9889322916666666,-24.72412109375,-37.978515625
A short story about a man lost in a strange village,Qwen/Qwen2.5-7B-Instruct,2,7,17,1.1378580729166667,-18.58984375,-30.7578125
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,2,7,17,1.285400390625,-28.794921875,-43.30078125
A short story about a man lost in a strange village,Qwen/Qwen2.5-7B-Instruct,4,7,17,1.67401123046875,-28.7880859375,-41.212890625
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,4,7,17,1.8188985188802083,-19.18115234375,-32.193359375
A short story about a man lost in a strange village,Qwen/Qwen2.5-7B-Instruct,6,7,17,1.7685953776041667,-21.7564697265625,-31.16943359375
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,6,7,17,1.89508056640625,-20.763671875,-41.3681640625
A short story about a man lost in a strange village,Qwen/Qwen2.5-7B-Instruct,8,7,17,1.7838134765625,-44.75537109375,-61.6328125
A short story about a man trapped in a strange village,Qwen/Qwen2.5-7B-Instruct,8,7,17,1.90863037109375,-14.448486328125,-37.35205078125
A short story about a man and a copy machine,SakanaAI/TinySwallow-1.5B-Instruct,2,8,0,-0.121234130859375,-29.31622314453125,-28.1038818359375
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,2,8,0,-0.2841796875,-22.52825164794922,-26.829849243164062
A short story about a man and a copy machine,SakanaAI/TinySwallow-1.5B-Instruct,4,8,0,-0.121234130859375,-17.51788330078125,-20.4251708984375
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,4,8,0,-0.2841796875,-29.06689453125,-30.8271484375
A short story about a man and a copy machine,SakanaAI/TinySwallow-1.5B-Instruct,6,8,0,-0.121234130859375,-17.3125,-26.59912109375
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,6,8,0,-0.2841796875,-48.04266357421875,-51.120361328125
A short story about a man and a copy machine,SakanaAI/TinySwallow-1.5B-Instruct,8,8,0,-0.121234130859375,-29.302734375,-34.2021484375
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,8,8,0,-0.2841796875,-29.03955078125,-36.890625
A short story about a man and a copy machine,openai-community/gpt2-xl,2,8,0,-0.3330078125,-14.99951171875,-29.30859375
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,2,8,0,-0.6390625,-21.84375,-31.10546875
A short story about a man and a copy machine,openai-community/gpt2-xl,4,8,0,-0.3330078125,-35.750732421875,-38.795166015625
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,4,8,0,-0.6390625,-32.622314453125,-43.33966064453125
A short story about a man and a copy machine,openai-community/gpt2-xl,6,8,0,-0.3330078125,-25.697265625,-34.36328125
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,6,8,0,-0.6390625,-70.463134765625,-75.15478515625
A short story about a man and a copy machine,openai-community/gpt2-xl,8,8,0,-0.3330078125,-44.77734375,-51.3046875
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,8,8,0,-0.6390625,-35.9658203125,-45.15673828125
A short story about a man and a copy machine,allenai/OLMo-2-1124-13B,2,8,0,0.143896484375,-37.9765625,-54.0546875
A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,2,8,0,0.099365234375,-43.14453125,-40.302734375
A short story about a man and a copy machine,allenai/OLMo-2-1124-13B,4,8,0,0.143896484375,-23.98318099975586,-33.695159912109375
A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,4,8,0,0.099365234375,-19.148345947265625,-31.1220703125
A short story about a man and a copy machine,allenai/OLMo-2-1124-13B,6,8,0,0.143896484375,-32.8896484375,-44.1484375
A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,6,8,0,0.099365234375,-17.85107421875,-31.8837890625
A short story about a man and a copy machine,allenai/OLMo-2-1124-13B,8,8,0,0.143896484375,-49.76220703125,-56.50390625
A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,8,8,0,0.099365234375,-30.6318359375,-39.8837890625
A short story about a man and a copy machine,meta-llama/Llama-3.1-8B-Instruct,2,8,0,-0.352362060546875,-31.046875,-38.5234375
A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,2,8,0,-0.331787109375,-15.34765625,-32.1875
A short story about a man and a copy machine,meta-llama/Llama-3.1-8B-Instruct,4,8,0,-0.352362060546875,-20.7685546875,-28.875
A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,4,8,0,-0.331787109375,-35.53955078125,-40.41162109375
A short story about a man and a copy machine,meta-llama/Llama-3.1-8B-Instruct,6,8,0,-0.352362060546875,-33.93878173828125,-39.93206787109375
A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,6,8,0,-0.331787109375,-27.0703125,-36.50390625
A short story about a man and a copy machine,meta-llama/Llama-3.1-8B-Instruct,8,8,0,-0.352362060546875,-70.416748046875,-74.2408447265625
A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,8,8,0,-0.331787109375,-40.859375,-48.66015625
A short story about a man and a copy machine,Qwen/Qwen2.5-7B-Instruct,2,8,0,-0.01768341064453125,-36.72607421875,-40.40234375
A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,2,8,0,-0.003125,-30.876953125,-41.49609375
A short story about a man and a copy machine,Qwen/Qwen2.5-7B-Instruct,4,8,0,-0.01768341064453125,-29.31622314453125,-28.1038818359375
A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,4,8,0,-0.003125,-22.52825164794922,-26.829849243164062
A short story about a man and a copy machine,Qwen/Qwen2.5-7B-Instruct,6,8,0,-0.01768341064453125,-17.51788330078125,-20.4251708984375
A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,6,8,0,-0.003125,-28.01025390625,-30.8271484375
A short story about a man and a copy machine,Qwen/Qwen2.5-7B-Instruct,8,8,0,-0.01768341064453125,-15.6396484375,-26.59912109375
A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,8,8,0,-0.003125,-46.074859619140625,-51.120361328125
A short story about a man and a copy machine,SakanaAI/TinySwallow-1.5B-Instruct,2,8,1,0.3910543268377131,-28.1474609375,-34.2021484375
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,2,8,1,0.8829071738503196,-18.4736328125,-36.890625
A short story about a man and a copy machine,SakanaAI/TinySwallow-1.5B-Instruct,4,8,1,0.3910543268377131,-13.491943359375,-29.30859375
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,4,8,1,0.8829071738503196,-22.4189453125,-31.10546875
A short story about a man and a copy machine,SakanaAI/TinySwallow-1.5B-Instruct,6,8,1,0.3910543268377131,-23.276611328125,-38.795166015625
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,6,8,1,0.8829071738503196,-34.2755126953125,-43.33966064453125
A short story about a man and a copy machine,SakanaAI/TinySwallow-1.5B-Instruct,8,8,1,0.3910543268377131,-22.01953125,-34.36328125
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,8,8,1,0.8829071738503196,-68.963623046875,-75.15478515625
A short story about a man and a copy machine,openai-community/gpt2-xl,2,8,1,0.3237037658691406,-41.234375,-51.3046875
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,2,8,1,0.7411053975423177,-36.17822265625,-45.15673828125
A short story about a man and a copy machine,openai-community/gpt2-xl,4,8,1,0.3237037658691406,-35.89453125,-54.0546875
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,4,8,1,0.7411053975423177,-43.14453125,-40.302734375
A short story about a man and a copy machine,openai-community/gpt2-xl,6,8,1,0.3237037658691406,-23.98318099975586,-33.695159912109375
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,6,8,1,0.7411053975423177,-19.148345947265625,-31.1220703125
A short story about a man and a copy machine,openai-community/gpt2-xl,8,8,1,0.3237037658691406,-30.75244140625,-44.1484375
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,8,8,1,0.7411053975423177,-16.078125,-31.8837890625
A short story about a man and a copy machine,allenai/OLMo-2-1124-13B,2,8,1,0.2603093927556818,-44.67317199707031,-56.50390625
A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,2,8,1,0.43513350053267047,-26.84521484375,-39.8837890625
A short story about a man and a copy machine,allenai/OLMo-2-1124-13B,4,8,1,0.2603093927556818,-19.080078125,-38.5234375
A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,4,8,1,0.43513350053267047,-14.5146484375,-32.1875
A short story about a man and a copy machine,allenai/OLMo-2-1124-13B,6,8,1,0.2603093927556818,-22.2490234375,-28.875
A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,6,8,1,0.43513350053267047,-25.63671875,-40.41162109375
A short story about a man and a copy machine,allenai/OLMo-2-1124-13B,8,8,1,0.2603093927556818,-36.68157958984375,-39.93206787109375
A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,8,8,1,0.43513350053267047,-23.33203125,-36.50390625
A short story about a man and a copy machine,meta-llama/Llama-3.1-8B-Instruct,2,8,1,0.252631967717951,-68.8863525390625,-74.2408447265625
A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,2,8,1,0.6907775185324929,-37.78515625,-48.66015625
A short story about a man and a copy machine,meta-llama/Llama-3.1-8B-Instruct,4,8,1,0.252631967717951,-36.286376953125,-40.40234375
A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,4,8,1,0.6907775185324929,-29.2138671875,-41.49609375
A short story about a man and a copy machine,meta-llama/Llama-3.1-8B-Instruct,6,8,1,0.252631967717951,-29.31622314453125,-28.1038818359375
A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,6,8,1,0.6907775185324929,-22.52825164794922,-26.829849243164062
A short story about a man and a copy machine,meta-llama/Llama-3.1-8B-Instruct,8,8,1,0.252631967717951,-17.51788330078125,-20.4251708984375
A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,8,8,1,0.6907775185324929,-28.01025390625,-30.8271484375
A short story about a man and a copy machine,Qwen/Qwen2.5-7B-Instruct,2,8,1,0.04990031502463601,-15.6396484375,-26.59912109375
A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,2,8,1,0.7733579115434126,-48.94952392578125,-51.120361328125
A short story about a man and a copy machine,Qwen/Qwen2.5-7B-Instruct,4,8,1,0.04990031502463601,-28.0068359375,-34.2021484375
A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,4,8,1,0.7733579115434126,-19.6962890625,-36.890625
A short story about a man and a copy machine,Qwen/Qwen2.5-7B-Instruct,6,8,1,0.04990031502463601,-13.464111328125,-29.30859375
A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,6,8,1,0.7733579115434126,-22.66015625,-31.10546875
A short story about a man and a copy machine,Qwen/Qwen2.5-7B-Instruct,8,8,1,0.04990031502463601,-24.6737060546875,-38.795166015625
A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,8,8,1,0.7733579115434126,-34.61083984375,-43.33966064453125
A short story about a man and a copy machine,SakanaAI/TinySwallow-1.5B-Instruct,2,8,2,0.290728759765625,-23.7646484375,-34.36328125
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,2,8,2,1.1973724365234375,-65.3251953125,-75.15478515625
A short story about a man and a copy machine,SakanaAI/TinySwallow-1.5B-Instruct,4,8,2,0.290728759765625,-40.60546875,-51.3046875
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,4,8,2,1.1973724365234375,-34.98388671875,-45.15673828125
A short story about a man and a copy machine,SakanaAI/TinySwallow-1.5B-Instruct,6,8,2,0.290728759765625,-33.72265625,-54.0546875
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,6,8,2,1.1973724365234375,-43.14453125,-40.302734375
A short story about a man and a copy machine,SakanaAI/TinySwallow-1.5B-Instruct,8,8,2,0.290728759765625,-23.98318099975586,-33.695159912109375
A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,8,8,2,1.1973724365234375,-19.148345947265625,-31.1220703125
A short story about a man and a copy machine,openai-community/gpt2-xl,2,8,2,1.6566026475694444,-30.75244140625,-44.1484375
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,2,8,2,2.4149034288194446,-16.078125,-31.8837890625
A short story about a man and a copy machine,openai-community/gpt2-xl,4,8,2,1.6566026475694444,-46.774261474609375,-56.50390625
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,4,8,2,2.4149034288194446,-27.0009765625,-39.8837890625
A short story about a man and a copy machine,openai-community/gpt2-xl,6,8,2,1.6566026475694444,-20.080078125,-38.5234375
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,6,8,2,2.4149034288194446,-13.2811279296875,-32.1875
A short story about a man and a copy machine,openai-community/gpt2-xl,8,8,2,1.6566026475694444,-21.775390625,-28.875
A short story about a man getting trapped in a safe,openai-community/gpt2-xl,8,8,2,2.4149034288194446,-26.006591796875,-40.41162109375
A short story about a man and a copy machine,allenai/OLMo-2-1124-13B,2,8,2,0.5065845489501953,-34.063720703125,-39.93206787109375
A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,2,8,2,1.6417999267578125,-26.25390625,-36.50390625
A short story about a man and a copy machine,allenai/OLMo-2-1124-13B,4,8,2,0.5065845489501953,-68.716064453125,-74.2408447265625
A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,4,8,2,1.6417999267578125,-35.0625,-48.66015625
A short story about a man and a copy machine,allenai/OLMo-2-1124-13B,6,8,2,0.5065845489501953,-35.53125,-40.40234375
A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,6,8,2,1.6417999267578125,-29.720703125,-41.49609375
A short story about a man and a copy machine,allenai/OLMo-2-1124-13B,8,8,2,0.5065845489501953,-29.31622314453125,-28.1038818359375
