,topic,model,history,story,sentence,total_sequentiality,contextual_sequentiality,topic_sequentiality,story_type,absolute_sentence_idx,postview_importance,online_importance,Importance_Rater1_PostView,Importance_Rater2_PostView,Importance_Rater3_PostView,Importance_Rater4_PostView,Importance_Rater1_Online,Importance_Rater2_Online,Importance_Rater3_Online,Importance_Rater4_Online,avg_postview_importance,avg_online_importance
5108,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,6,8,1,0.5034921819513495,-43.86328125,-42.0,naive,127,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5109,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,6,8,1,0.6907775185324929,-23.405078887939453,-31.964096069335938,clairvoyant,127,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5110,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,8,8,1,0.5034921819513495,-18.32269287109375,-33.5048828125,naive,127,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5111,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,8,8,1,0.6907775185324929,-29.55078125,-40.861328125,clairvoyant,127,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5112,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,2,8,1,0.7131624221801758,-15.1953125,-30.478515625,naive,127,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5113,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,2,8,1,0.7733579115434126,-47.419097900390625,-57.3876953125,clairvoyant,127,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5114,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,4,8,1,0.7131624221801758,-27.86572265625,-36.9765625,naive,127,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5115,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,4,8,1,0.7733579115434126,-18.560546875,-33.267578125,clairvoyant,127,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5116,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,6,8,1,0.7131624221801758,-14.2882080078125,-33.1484375,naive,127,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5117,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,6,8,1,0.7733579115434126,-22.2763671875,-26.921875,clairvoyant,127,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5118,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,8,8,1,0.7131624221801758,-25.522216796875,-38.509521484375,naive,127,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5119,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,8,8,1,0.7733579115434126,-35.07342529296875,-45.99676513671875,clairvoyant,127,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5120,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,2,8,2,1.518218994140625,-24.9677734375,-34.25390625,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5121,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,2,8,2,1.1973724365234375,-63.812744140625,-68.4986572265625,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5122,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,4,8,2,1.518218994140625,-40.953125,-52.1640625,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5123,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,4,8,2,1.1973724365234375,-34.865234375,-39.314453125,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5124,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,6,8,2,1.518218994140625,-33.841796875,-54.5703125,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5125,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,6,8,2,1.1973724365234375,-43.14453125,-40.302734375,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5126,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,8,8,2,1.518218994140625,-23.98318099975586,-33.695159912109375,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5127,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,8,8,2,1.1973724365234375,-19.148345947265625,-31.1220703125,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5128,A short story titled 'The Black Hole',openai-community/gpt2-xl,2,8,2,2.0425889756944446,-30.75244140625,-44.1484375,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5129,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,2,8,2,2.4149034288194446,-16.078125,-31.8837890625,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5130,A short story titled 'The Black Hole',openai-community/gpt2-xl,4,8,2,2.0425889756944446,-46.774261474609375,-56.50390625,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5131,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,4,8,2,2.4149034288194446,-27.0009765625,-39.8837890625,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5132,A short story titled 'The Black Hole',openai-community/gpt2-xl,6,8,2,2.0425889756944446,-20.080078125,-38.5234375,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5133,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,6,8,2,2.4149034288194446,-13.2811279296875,-32.1875,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5134,A short story titled 'The Black Hole',openai-community/gpt2-xl,8,8,2,2.0425889756944446,-21.775390625,-28.875,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5135,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,8,8,2,2.4149034288194446,-26.006591796875,-40.41162109375,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5136,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,2,8,2,1.4585281372070311,-34.063720703125,-39.93206787109375,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5137,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,2,8,2,1.6417999267578125,-26.25390625,-36.50390625,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5138,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,4,8,2,1.4585281372070311,-68.716064453125,-74.2408447265625,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5139,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,4,8,2,1.6417999267578125,-35.0625,-48.66015625,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5140,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,6,8,2,1.4585281372070311,-35.53125,-40.40234375,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5141,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,6,8,2,1.6417999267578125,-29.720703125,-41.49609375,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5142,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,8,8,2,1.4585281372070311,-43.86328125,-42.0,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5143,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,8,8,2,1.6417999267578125,-23.405078887939453,-31.964096069335938,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5144,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,2,8,2,1.6503341674804688,-18.32269287109375,-33.5048828125,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5145,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,2,8,2,1.623260498046875,-29.55078125,-40.861328125,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5146,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,4,8,2,1.6503341674804688,-15.1953125,-30.478515625,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5147,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,4,8,2,1.623260498046875,-47.419097900390625,-57.3876953125,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5148,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,6,8,2,1.6503341674804688,-27.86572265625,-36.9765625,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5149,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,6,8,2,1.623260498046875,-19.0,-33.267578125,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5150,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,8,8,2,1.6503341674804688,-13.2183837890625,-33.1484375,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5151,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,8,8,2,1.623260498046875,-21.9736328125,-26.921875,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5152,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,2,8,2,1.4388291358947751,-25.5048828125,-38.509521484375,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5153,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,2,8,2,1.4862262725830078,-37.165130615234375,-45.99676513671875,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5154,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,4,8,2,1.4388291358947751,-25.1728515625,-34.25390625,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5155,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,4,8,2,1.4862262725830078,-62.753662109375,-68.4986572265625,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5156,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,6,8,2,1.4388291358947751,-37.69921875,-52.1640625,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5157,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,6,8,2,1.4862262725830078,-34.25390625,-39.314453125,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5158,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,8,8,2,1.4388291358947751,-33.984375,-54.5703125,naive,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5159,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,8,8,2,1.4862262725830078,-43.14453125,-40.302734375,clairvoyant,128,4.25,4.75,3.0,6.0,2.0,6.0,3.0,7.0,7.0,2.0,4.25,4.75
5160,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,2,8,3,1.038916015625,-23.98318099975586,-33.695159912109375,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5161,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,2,8,3,1.12587890625,-19.148345947265625,-31.1220703125,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5162,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,4,8,3,1.1310546875,-30.75244140625,-44.1484375,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5163,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,4,8,3,1.339599609375,-16.078125,-31.8837890625,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5164,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,6,8,3,1.1310546875,-46.774261474609375,-56.50390625,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5165,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,6,8,3,1.339599609375,-27.0009765625,-39.8837890625,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5166,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,8,8,3,1.1310546875,-20.453125,-38.5234375,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5167,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,8,8,3,1.339599609375,-13.2108154296875,-32.1875,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5168,A short story titled 'The Black Hole',openai-community/gpt2-xl,2,8,3,0.996923828125,-22.1015625,-28.875,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5169,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,2,8,3,0.935546875,-25.145263671875,-40.41162109375,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5170,A short story titled 'The Black Hole',openai-community/gpt2-xl,4,8,3,0.848583984375,-36.211883544921875,-39.93206787109375,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5171,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,4,8,3,0.8552734375,-25.5126953125,-36.50390625,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5172,A short story titled 'The Black Hole',openai-community/gpt2-xl,6,8,3,0.848583984375,-65.078857421875,-74.2408447265625,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5173,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,6,8,3,0.8552734375,-33.03515625,-48.66015625,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5174,A short story titled 'The Black Hole',openai-community/gpt2-xl,8,8,3,0.848583984375,-34.23291015625,-40.40234375,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5175,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,8,8,3,0.8552734375,-29.9794921875,-41.49609375,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5176,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,2,8,3,0.5736328125,-47.41015625,-43.05859375,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5177,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,2,8,3,0.686083984375,-23.40106201171875,-31.63372802734375,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5178,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,4,8,3,0.289306640625,-19.39013671875,-37.7734375,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5179,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,4,8,3,0.358740234375,-34.58349609375,-44.552734375,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5180,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,6,8,3,0.289306640625,-22.0361328125,-33.90625,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5181,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,6,8,3,0.358740234375,-51.7939453125,-55.76953125,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5182,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,8,8,3,0.289306640625,-29.6611328125,-35.697265625,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5183,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,8,8,3,0.358740234375,-26.70703125,-36.9453125,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5184,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,2,8,3,0.3818359375,-22.220703125,-32.63671875,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5185,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,2,8,3,0.5212158203125,-21.1015625,-32.28125,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5186,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,4,8,3,0.3995849609375,-30.9228515625,-41.0654296875,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5187,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,4,8,3,0.5472412109375,-36.4462890625,-50.1722412109375,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5188,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,6,8,3,0.3995849609375,-27.5234375,-37.01953125,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5189,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,6,8,3,0.5472412109375,-98.91796875,-100.35498046875,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5190,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,8,8,3,0.3995849609375,-41.638671875,-44.32421875,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5191,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,8,8,3,0.5472412109375,-36.92333984375,-43.28125,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5192,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,2,8,3,1.09638671875,-36.328125,-53.44140625,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5193,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,2,8,3,0.1617431640625,-48.00390625,-41.61328125,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5194,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,4,8,3,0.765380859375,-22.490646362304688,-31.3839111328125,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5195,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,4,8,3,0.556591796875,-18.609619140625,-40.34375,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5196,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,6,8,3,0.765380859375,-38.18359375,-47.5390625,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5197,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,6,8,3,0.556591796875,-20.0634765625,-33.400390625,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5198,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,8,8,3,0.765380859375,-52.095703125,-56.1572265625,naive,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5199,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,8,8,3,0.556591796875,-30.8173828125,-35.94140625,clairvoyant,129,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5200,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,2,8,4,1.2947048611111112,-29.484375,-38.8828125,naive,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5201,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,2,8,4,1.5591905381944444,-23.41748046875,-30.83203125,clairvoyant,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5202,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,4,8,4,1.6981336805555556,-21.029296875,-29.625,naive,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5203,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,4,8,4,1.7561848958333333,-30.0579833984375,-38.869140625,clairvoyant,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5204,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,6,8,4,1.6981336805555556,-35.538970947265625,-47.23406982421875,naive,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5205,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,6,8,4,1.7561848958333333,-26.546875,-37.3125,clairvoyant,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5206,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,8,8,4,1.6981336805555556,-104.3310546875,-103.52392578125,naive,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5207,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,8,8,4,1.7561848958333333,-41.88671875,-43.671875,clairvoyant,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5208,A short story titled 'The Black Hole',openai-community/gpt2-xl,2,8,4,1.3189019097222223,-36.0791015625,-43.7421875,naive,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5209,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,2,8,4,1.4818793402777777,-29.3779296875,-41.048828125,clairvoyant,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5210,A short story titled 'The Black Hole',openai-community/gpt2-xl,4,8,4,2.0830620659722223,-47.41015625,-43.05859375,naive,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5211,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,4,8,4,1.9599066840277777,-23.40106201171875,-31.63372802734375,clairvoyant,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5212,A short story titled 'The Black Hole',openai-community/gpt2-xl,6,8,4,2.0830620659722223,-19.39013671875,-37.7734375,naive,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5213,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,6,8,4,1.9599066840277777,-36.06689453125,-44.552734375,clairvoyant,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5214,A short story titled 'The Black Hole',openai-community/gpt2-xl,8,8,4,2.0830620659722223,-15.15869140625,-33.90625,naive,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5215,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,8,8,4,1.9599066840277777,-49.66680908203125,-55.76953125,clairvoyant,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5216,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,2,8,4,1.4253472222222223,-29.21044921875,-35.697265625,naive,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5217,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,2,8,4,1.4135199652777777,-20.83984375,-36.9453125,clairvoyant,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5218,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,4,8,4,1.7817925347222223,-19.56494140625,-32.63671875,naive,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
5219,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,4,8,4,1.8045789930555556,-22.14453125,-32.28125,clairvoyant,130,8.75,6.75,10.0,8.0,8.0,9.0,8.0,7.0,8.0,4.0,8.75,6.75
