,Unnamed: 0,topic,model,history,story,sentence,total_sequentiality,contextual_sequentiality,topic_sequentiality,story_type,absolute_sentence_idx,postview_importance,online_importance,Importance_Rater1_PostView,Importance_Rater2_PostView,Importance_Rater3_PostView,Importance_Rater4_PostView,Importance_Rater1_Online,Importance_Rater2_Online,Importance_Rater3_Online,Importance_Rater4_Online,avg_postview_importance,avg_online_importance,effect_event,cause_rating_count,cause_event,effect_rating_count
1378,1378,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,11,1.0859587987263997,-28.26953125,-49.9453125,naive,137,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,,,,
1379,1379,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,11,0.7124474843343099,-49.20849609375,-45.890625,clairvoyant,137,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,,,,
1380,1380,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,12,1.11456298828125,-20.99276351928711,-28.59131622314453,naive,138,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,[140],[8],"[134, 136]","[1, 2]"
1381,1381,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,12,1.45458984375,-13.00079345703125,-29.2333984375,clairvoyant,138,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,[140],[8],"[134, 136]","[1, 2]"
1382,1382,A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,12,1.72265625,-37.822509765625,-43.294921875,naive,138,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,[140],[8],"[134, 136]","[1, 2]"
1383,1383,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,12,1.727783203125,-13.35546875,-32.7099609375,clairvoyant,138,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,[140],[8],"[134, 136]","[1, 2]"
1384,1384,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,12,1.3243408203125,-48.71479797363281,-62.69091796875,naive,138,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,[140],[8],"[134, 136]","[1, 2]"
1385,1385,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,12,1.218505859375,-30.07421875,-36.99609375,clairvoyant,138,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,[140],[8],"[134, 136]","[1, 2]"
1386,1386,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,12,1.6434326171875,-21.67919921875,-39.28125,naive,138,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,[140],[8],"[134, 136]","[1, 2]"
1387,1387,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,12,1.66455078125,-17.1141357421875,-31.638671875,clairvoyant,138,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,[140],[8],"[134, 136]","[1, 2]"
1388,1388,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,12,1.1322021484375,-19.3671875,-27.7734375,naive,138,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,[140],[8],"[134, 136]","[1, 2]"
1389,1389,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,12,1.6087646484375,-21.322021484375,-39.630859375,clairvoyant,138,7.5,8.0,10.0,7.0,6.0,7.0,10.0,6.0,10.0,6.0,7.5,8.0,[140],[8],"[134, 136]","[1, 2]"
1390,1390,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,13,0.4282060102982954,-38.52214050292969,-41.02667236328125,naive,139,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,,,,
1391,1391,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,13,0.5423861416903409,-20.7890625,-34.10546875,clairvoyant,139,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,,,,
1392,1392,A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,13,0.06978515625,-60.4453125,-79.5556640625,naive,139,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,,,,
1393,1393,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,13,0.0125390625,-28.87109375,-45.59375,clairvoyant,139,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,,,,
1394,1394,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,13,0.8580433238636364,-35.6448974609375,-39.420654296875,naive,139,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,,,,
1395,1395,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,13,1.2870094992897727,-28.2763671875,-35.1953125,clairvoyant,139,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,,,,
1396,1396,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,13,0.7024813565340909,-43.60302734375,-40.9521484375,naive,139,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,,,,
1397,1397,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,13,0.86865234375,-23.25696849822998,-31.10175514221191,clairvoyant,139,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,,,,
1398,1398,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,13,0.7258966619318182,-19.022459983825684,-33.41075134277344,naive,139,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,,,,
1399,1399,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,13,1.3579434481534092,-32.82470703125,-40.478515625,clairvoyant,139,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,,,,
1400,1400,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,14,1.5387073863636365,-11.46453857421875,-29.946044921875,naive,140,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,[141],[8],"[134, 136, 138]","[1, 1, 8]"
1401,1401,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,14,1.5387073863636365,-45.49853515625,-55.858154296875,clairvoyant,140,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,[141],[8],"[134, 136, 138]","[1, 1, 8]"
1402,1402,A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,14,0.8462357954545454,-26.95703125,-32.30029296875,naive,140,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,[141],[8],"[134, 136, 138]","[1, 1, 8]"
1403,1403,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,14,0.8968394886363636,-17.3408203125,-36.9140625,clairvoyant,140,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,[141],[8],"[134, 136, 138]","[1, 1, 8]"
1404,1404,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,14,1.459161931818182,-16.31439208984375,-38.330078125,naive,140,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,[141],[8],"[134, 136, 138]","[1, 1, 8]"
1405,1405,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,14,1.2808948863636365,-19.49609375,-28.1875,clairvoyant,140,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,[141],[8],"[134, 136, 138]","[1, 1, 8]"
1406,1406,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,14,1.623224431818182,-24.469329833984375,-43.9375,naive,140,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,[141],[8],"[134, 136, 138]","[1, 1, 8]"
1407,1407,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,14,1.5202414772727273,-37.60626602172851,-50.63777160644531,clairvoyant,140,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,[141],[8],"[134, 136, 138]","[1, 1, 8]"
1408,1408,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,14,1.3233309659090908,-23.5927734375,-32.650390625,naive,140,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,[141],[8],"[134, 136, 138]","[1, 1, 8]"
1409,1409,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,14,0.8362926136363636,-53.73486328125,-69.70458984375,clairvoyant,140,8.25,9.0,10.0,8.0,6.0,9.0,10.0,8.0,10.0,8.0,8.25,9.0,[141],[8],"[134, 136, 138]","[1, 1, 8]"
1410,1410,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,15,0.3641690340909091,-31.6875,-46.244140625,naive,141,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,[142],[10],"[134, 136, 140]","[1, 1, 8]"
1411,1411,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,15,0.3363591974431818,-29.003082275390625,-39.8798828125,clairvoyant,141,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,[142],[10],"[134, 136, 140]","[1, 1, 8]"
1412,1412,A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,15,0.57421875,-34.587890625,-53.78125,naive,141,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,[142],[10],"[134, 136, 140]","[1, 1, 8]"
1413,1413,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,15,0.5901988636363636,-44.08984375,-44.05859375,clairvoyant,141,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,[142],[10],"[134, 136, 140]","[1, 1, 8]"
1414,1414,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,15,1.036809747869318,-23.51181983947754,-32.01875686645508,naive,141,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,[142],[10],"[134, 136, 140]","[1, 1, 8]"
1415,1415,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,15,1.6649169921875,-16.94364356994629,-31.805906295776367,clairvoyant,141,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,[142],[10],"[134, 136, 140]","[1, 1, 8]"
1416,1416,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,15,0.8050870028409091,-36.42822265625,-41.994140625,naive,141,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,[142],[10],"[134, 136, 140]","[1, 1, 8]"
1417,1417,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,15,0.3432506214488636,-12.30615234375,-35.37109375,clairvoyant,141,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,[142],[10],"[134, 136, 140]","[1, 1, 8]"
1418,1418,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,15,0.988800048828125,-40.878509521484375,-57.43896484375,naive,141,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,[142],[10],"[134, 136, 140]","[1, 1, 8]"
1419,1419,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,15,1.3769642223011365,-26.9755859375,-36.8662109375,clairvoyant,141,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,[142],[10],"[134, 136, 140]","[1, 1, 8]"
1420,1420,A short story titled 'The Black Hole',SakanaAI/TinySwallow-1.5B-Instruct,max,8,16,2.0183919270833335,-17.705078125,-42.91796875,naive,142,9.0,8.25,10.0,9.0,8.0,9.0,6.0,10.0,10.0,7.0,9.0,8.25,[143],[13],[141],[10]
1421,1421,A short story about a man getting trapped in a safe,SakanaAI/TinySwallow-1.5B-Instruct,max,8,16,1.1080729166666667,-15.888580322265623,-40.3125,clairvoyant,142,9.0,8.25,10.0,9.0,8.0,9.0,6.0,10.0,10.0,7.0,9.0,8.25,[143],[13],[141],[10]
1422,1422,A short story titled 'The Black Hole',openai-community/gpt2-xl,max,8,16,1.2875162760416667,-19.97265625,-28.57421875,naive,142,9.0,8.25,10.0,9.0,8.0,9.0,6.0,10.0,10.0,7.0,9.0,8.25,[143],[13],[141],[10]
1423,1423,A short story about a man getting trapped in a safe,openai-community/gpt2-xl,max,8,16,0.679931640625,-24.090576171875,-45.58642578125,clairvoyant,142,9.0,8.25,10.0,9.0,8.0,9.0,6.0,10.0,10.0,7.0,9.0,8.25,[143],[13],[141],[10]
1424,1424,A short story titled 'The Black Hole',allenai/OLMo-2-1124-13B,max,8,16,2.3284505208333335,-35.55030059814453,-44.09967041015625,naive,142,9.0,8.25,10.0,9.0,8.0,9.0,6.0,10.0,10.0,7.0,9.0,8.25,[143],[13],[141],[10]
1425,1425,A short story about a man getting trapped in a safe,allenai/OLMo-2-1124-13B,max,8,16,1.8741861979166667,-24.6552734375,-37.525390625,clairvoyant,142,9.0,8.25,10.0,9.0,8.0,9.0,6.0,10.0,10.0,7.0,9.0,8.25,[143],[13],[141],[10]
1426,1426,A short story titled 'The Black Hole',meta-llama/Llama-3.1-8B-Instruct,max,8,16,1.8063151041666667,-55.574462890625,-85.44921875,naive,142,9.0,8.25,10.0,9.0,8.0,9.0,6.0,10.0,10.0,7.0,9.0,8.25,[143],[13],[141],[10]
1427,1427,A short story about a man getting trapped in a safe,meta-llama/Llama-3.1-8B-Instruct,max,8,16,0.5765787760416666,-35.09375,-44.29296875,clairvoyant,142,9.0,8.25,10.0,9.0,8.0,9.0,6.0,10.0,10.0,7.0,9.0,8.25,[143],[13],[141],[10]
1428,1428,A short story titled 'The Black Hole',Qwen/Qwen2.5-7B-Instruct,max,8,16,1.5994466145833333,-28.5718994140625,-43.718505859375,naive,142,9.0,8.25,10.0,9.0,8.0,9.0,6.0,10.0,10.0,7.0,9.0,8.25,[143],[13],[141],[10]
1429,1429,A short story about a man getting trapped in a safe,Qwen/Qwen2.5-7B-Instruct,max,8,16,1.2230428059895833,-26.338134765625,-41.0146484375,clairvoyant,142,9.0,8.25,10.0,9.0,8.0,9.0,6.0,10.0,10.0,7.0,9.0,8.25,[143],[13],[141],[10]
1430,1430,A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,0,-0.1515625,-44.40625,-42.890625,naive,144,4.0,4.75,4.0,5.0,5.0,2.0,7.0,5.0,4.0,3.0,4.0,4.75,[147],[1],,
1431,1431,A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,0,-0.15859375,-30.7398681640625,-40.0078125,clairvoyant,144,4.0,4.75,4.0,5.0,5.0,2.0,7.0,5.0,4.0,3.0,4.0,4.75,[147],[1],,
1432,1432,A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,0,-0.2265625,-25.2340087890625,-33.64508056640625,naive,144,4.0,4.75,4.0,5.0,5.0,2.0,7.0,5.0,4.0,3.0,4.0,4.75,[147],[1],,
1433,1433,A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,0,-0.27421875,-39.305145263671875,-49.64202880859375,clairvoyant,144,4.0,4.75,4.0,5.0,5.0,2.0,7.0,5.0,4.0,3.0,4.0,4.75,[147],[1],,
1434,1434,A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,0,-0.8283203125,-28.078125,-27.833984375,naive,144,4.0,4.75,4.0,5.0,5.0,2.0,7.0,5.0,4.0,3.0,4.0,4.75,[147],[1],,
1435,1435,A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,0,-0.165234375,-23.849609375,-34.774658203125,clairvoyant,144,4.0,4.75,4.0,5.0,5.0,2.0,7.0,5.0,4.0,3.0,4.0,4.75,[147],[1],,
1436,1436,A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,0,-0.184375,-18.625,-23.3359375,naive,144,4.0,4.75,4.0,5.0,5.0,2.0,7.0,5.0,4.0,3.0,4.0,4.75,[147],[1],,
1437,1437,A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,0,-0.1076171875,-35.105445861816406,-47.5362548828125,clairvoyant,144,4.0,4.75,4.0,5.0,5.0,2.0,7.0,5.0,4.0,3.0,4.0,4.75,[147],[1],,
1438,1438,A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,0,-0.119921875,-15.9415283203125,-24.83154296875,naive,144,4.0,4.75,4.0,5.0,5.0,2.0,7.0,5.0,4.0,3.0,4.0,4.75,[147],[1],,
1439,1439,A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,0,0.1658203125,-25.43243408203125,-35.111328125,clairvoyant,144,4.0,4.75,4.0,5.0,5.0,2.0,7.0,5.0,4.0,3.0,4.0,4.75,[147],[1],,
1440,1440,A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,1,0.92679443359375,-33.24072265625,-44.0126953125,naive,145,6.5,6.0,8.0,9.0,5.0,4.0,9.0,6.0,7.0,2.0,6.5,6.0,[147],[4],,
1441,1441,A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,1,1.52412109375,-10.52734375,-20.34765625,clairvoyant,145,6.5,6.0,8.0,9.0,5.0,4.0,9.0,6.0,7.0,2.0,6.5,6.0,[147],[4],,
1442,1442,A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,1,0.120703125,-42.66064453125,-56.87158203125,naive,145,6.5,6.0,8.0,9.0,5.0,4.0,9.0,6.0,7.0,2.0,6.5,6.0,[147],[4],,
1443,1443,A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,1,0.4720703125,-107.1995849609375,-123.76983642578124,clairvoyant,145,6.5,6.0,8.0,9.0,5.0,4.0,9.0,6.0,7.0,2.0,6.5,6.0,[147],[4],,
1444,1444,A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,1,1.120458984375,-18.982391357421875,-31.3681640625,naive,145,6.5,6.0,8.0,9.0,5.0,4.0,9.0,6.0,7.0,2.0,6.5,6.0,[147],[4],,
1445,1445,A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,1,0.682568359375,-42.7421875,-41.15625,clairvoyant,145,6.5,6.0,8.0,9.0,5.0,4.0,9.0,6.0,7.0,2.0,6.5,6.0,[147],[4],,
1446,1446,A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,1,1.0696441650390625,-27.9306640625,-43.171875,naive,145,6.5,6.0,8.0,9.0,5.0,4.0,9.0,6.0,7.0,2.0,6.5,6.0,[147],[4],,
1447,1447,A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,1,0.9322509765625,-24.9112548828125,-33.358154296875,clairvoyant,145,6.5,6.0,8.0,9.0,5.0,4.0,9.0,6.0,7.0,2.0,6.5,6.0,[147],[4],,
1448,1448,A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,1,1.15054931640625,-38.577003479003906,-52.261627197265625,naive,145,6.5,6.0,8.0,9.0,5.0,4.0,9.0,6.0,7.0,2.0,6.5,6.0,[147],[4],,
1449,1449,A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,1,0.819561767578125,-27.37109375,-30.4091796875,clairvoyant,145,6.5,6.0,8.0,9.0,5.0,4.0,9.0,6.0,7.0,2.0,6.5,6.0,[147],[4],,
1450,1450,A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,2,0.7646428888494318,-27.5947265625,-43.996826171875,naive,146,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,,,,
1451,1451,A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,2,0.7678999467329546,-18.537109375,-23.953125,clairvoyant,146,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,,,,
1452,1452,A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,2,0.3087269176136363,-33.390899658203125,-46.353118896484375,naive,146,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,,,,
1453,1453,A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,2,0.5091885653409091,-15.58673095703125,-26.2021484375,clairvoyant,146,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,,,,
1454,1454,A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,2,0.7634665749289773,-24.07666015625,-33.46875,naive,146,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,,,,
1455,1455,A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,2,0.3724032315340909,-34.23046875,-48.927490234375,clairvoyant,146,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,,,,
1456,1456,A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,2,0.8938959295099432,-11.21875,-22.21484375,naive,146,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,,,,
1457,1457,A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,2,1.2877530184659092,-47.83154296875,-66.002685546875,clairvoyant,146,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,,,,
1458,1458,A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,2,0.9946511008522728,-102.4185791015625,-116.94515991210938,naive,146,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,,,,
1459,1459,A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,2,0.8982044566761364,-19.763641357421875,-31.295608520507812,clairvoyant,146,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,,,,
1460,1460,A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,3,0.6891255696614583,-45.359375,-43.09375,naive,147,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,"[148, 149]","[2, 2]","[144, 145, 149]","[1, 4, 1]"
1461,1461,A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,3,0.9123082478841146,-35.77734375,-36.984375,clairvoyant,147,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,"[148, 149]","[2, 2]","[144, 145, 149]","[1, 4, 1]"
1462,1462,A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,3,0.8977152506510416,-29.0703125,-32.46630859375,naive,147,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,"[148, 149]","[2, 2]","[144, 145, 149]","[1, 4, 1]"
1463,1463,A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,3,0.9335103352864584,-39.4898681640625,-52.955596923828125,clairvoyant,147,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,"[148, 149]","[2, 2]","[144, 145, 149]","[1, 4, 1]"
1464,1464,A short story titled 'Post-it Love',allenai/OLMo-2-1124-13B,max,9,3,0.9059148152669272,-28.1513671875,-32.763671875,naive,147,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,"[148, 149]","[2, 2]","[144, 145, 149]","[1, 4, 1]"
1465,1465,A short story about two coworkers creating a mural of themselves,allenai/OLMo-2-1124-13B,max,9,3,0.9682360331217448,-26.6650390625,-35.8837890625,clairvoyant,147,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,"[148, 149]","[2, 2]","[144, 145, 149]","[1, 4, 1]"
1466,1466,A short story titled 'Post-it Love',meta-llama/Llama-3.1-8B-Instruct,max,9,3,0.6143931070963542,-21.37109375,-26.98046875,naive,147,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,"[148, 149]","[2, 2]","[144, 145, 149]","[1, 4, 1]"
1467,1467,A short story about two coworkers creating a mural of themselves,meta-llama/Llama-3.1-8B-Instruct,max,9,3,0.5944147745768229,-39.45368957519531,-53.23779296875,clairvoyant,147,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,"[148, 149]","[2, 2]","[144, 145, 149]","[1, 4, 1]"
1468,1468,A short story titled 'Post-it Love',Qwen/Qwen2.5-7B-Instruct,max,9,3,0.5115268071492513,-13.139892578125,-25.81298828125,naive,147,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,"[148, 149]","[2, 2]","[144, 145, 149]","[1, 4, 1]"
1469,1469,A short story about two coworkers creating a mural of themselves,Qwen/Qwen2.5-7B-Instruct,max,9,3,1.232397969563802,-26.78271484375,-34.60400390625,clairvoyant,147,3.25,4.25,2.0,6.0,3.0,2.0,1.0,5.0,8.0,3.0,3.25,4.25,"[148, 149]","[2, 2]","[144, 145, 149]","[1, 4, 1]"
1470,1470,A short story titled 'Post-it Love',SakanaAI/TinySwallow-1.5B-Instruct,max,9,4,-0.0221946022727272,-26.81256103515625,-38.8232421875,naive,148,7.5,6.75,6.0,10.0,7.0,7.0,7.0,7.0,9.0,4.0,7.5,6.75,[149],[9],[147],[2]
1471,1471,A short story about two coworkers creating a mural of themselves,SakanaAI/TinySwallow-1.5B-Instruct,max,9,4,0.2761896306818182,-13.625,-22.69140625,clairvoyant,148,7.5,6.75,6.0,10.0,7.0,7.0,7.0,7.0,9.0,4.0,7.5,6.75,[149],[9],[147],[2]
1472,1472,A short story titled 'Post-it Love',openai-community/gpt2-xl,max,9,4,0.4193004261363636,-48.8223876953125,-64.796875,naive,148,7.5,6.75,6.0,10.0,7.0,7.0,7.0,7.0,9.0,4.0,7.5,6.75,[149],[9],[147],[2]
1473,1473,A short story about two coworkers creating a mural of themselves,openai-community/gpt2-xl,max,9,4,0.4346590909090909,-111.39328002929688,-123.5301513671875,clairvoyant,148,7.5,6.75,6.0,10.0,7.0,7.0,7.0,7.0,9.0,4.0,7.5,6.75,[149],[9],[147],[2]
